KS1295[%],6082[%],2024[%],bat-box[%],3003[%],4032[%],Al,Si,Cu,Ni,Mg,Mn,Fe,Cr,Ti,Zr,V,Zn,Vf_FCC_A1,Vf_DIAMOND_A4,Vf_AL15SI2M4,Vf_AL3X,Vf_AL6MN,Vf_MG2ZN3,Vf_AL3NI2,Vf_AL3NI_D011,Vf_AL7CU4NI,Vf_AL2CU_C16,Vf_Q_ALCUMGSI,Vf_AL7CU2FE,Vf_MG2SI_C1,Vf_AL9FE2SI2,Vf_AL18FE2MG7SI10,eut. frac.[%],eut. T (degC),T_FCC_A1,T_DIAMOND_A4,T_AL15SI2M4,T_AL3X,T_AL6MN,T_MG2ZN3,T_AL3NI2,T_AL3NI_D011,T_AL7CU4NI,T_AL2CU_C16,T_Q_ALCUMGSI,T_AL7CU2FE,T_MG2SI_C1,T_AL9FE2SI2,T_AL18FE2MG7SI10,T(liqu),T(sol),delta_T,delta_T_FCC,delta_T_Al15Si2M4,delta_T_Si,CSC,YS(MPa),hardness(Vickers),CTEvol(1/K)(20.0-300.0degC),Density(g/cm3),Volume(m3/mol),El.conductivity(S/m),El. resistivity(ohm m),heat capacity(J/(mol K)),Therm.conductivity(W/(mK)),Therm. diffusivity(m2/s),Therm.resistivity(mK/W),Linear thermal expansion (1/K)(20.0-300.0degC),Technical thermal expansion (1/K)(20.0-300.0degC),Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Total_Vf_Phases
23.1,29.7,13.2,9.9,19.8,4.3,90.964139,3.959641,2.32362,0.533245,0.770259,0.637216,0.464761,0.053498,0.067405,0.026551,0.030709,0.168956,87.53896,2.23631,2.86723,0.00109,0.66024,0.0,1.10894,0.0660000000000002,1.17684,0.00374,0.48044,0.00401,0.38689,0.37828,0.12607,33.45172,567.91162,625.97302,551.91181,662.0837,0.0,252.82926,0.0,546.01076,229.74552,533.30651,188.57003,441.0749,443.94126,536.37712,364.68216,503.67871,661.8837,533.4764,128.4073,241305.39765,128.6073,18.4354099999999,0.4234528,254.92906,77.99658,7.75574e-05,2.71563,1.01907e-05,12699500,7.87187e-08,27.6645,173.586,6.38025e-05,0.00574815,2.5848e-05,2.35934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.03504000000001
19.8,36.3,13.2,26.4,0.0,4.3,91.210517,3.567601,2.58861,0.468235,0.919914,0.482281,0.371371,0.070625,0.081925,0.017608,0.021172,0.200141,87.90809,2.14277,2.206,0.00268,0.39803,0.0,0.7844,0.0424700000000005,1.46549,0.00228,0.52927,0.00461,0.45084,0.31069,0.15971,69.65706,612.52761,626.60673,546.66505,660.50787,0.0,303.00341,0.0,543.62196,172.43462,533.36623,278.70096,494.74804,485.15588,536.24624,383.50415,502.57548,660.6459,532.9239,127.722,224397.95015,127.58397,13.7411499999999,0.413092,259.88435,79.47351,7.78813e-05,2.71326,1.01893e-05,12880400,7.76299e-08,27.6658,175.762,6.47307e-05,0.00571281,2.59553e-05,2.37013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.40733
9.9,42.9,33.0,6.6,3.3,4.3,92.452241,2.443819,2.442255,0.274855,0.919056,0.633619,0.380809,0.082802,0.083575,0.023779,0.025561,0.237629,88.98457,1.26739,2.53917,0.00481,0.31551,0.0,0.14963,0.0215900000000007,1.39713,0.01154,0.61355,0.00477,0.37963,0.19573,0.09341,66.67354,622.79421,633.80336,539.05625,661.3991,0.0,288.91236,0.0,539.76058,172.40056,535.466,386.68924,511.16617,485.94893,536.36289,397.63592,442.76681,661.5371,529.8284,131.7087,152353.04565,131.5707,9.22784999999999,0.4097823,256.74596,78.64673,7.90121e-05,2.71723,1.0164e-05,13104300,7.63109e-08,27.7063,177.545,6.50994e-05,0.00563057,2.63294e-05,2.4046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.97843000000003
13.2,26.4,16.5,9.9,19.8,14.2,91.498013,3.927466,1.91244,0.461965,0.774879,0.619231,0.461626,0.058019,0.06031,0.026947,0.029323,0.169781,88.62848,2.26181,2.73621,0.0011,0.41229,0.0,1.04606,0.10639,0.90585,0.00535,0.37445,0.003,0.42264,0.40564,0.15886,32.09959,570.1466,627.30051,553.35498,662.23206,0.0,143.92745,0.0,546.093,436.74276,528.37347,177.65912,429.29366,460.50319,538.03113,355.35597,506.87121,661.8243,533.5991,128.2252,175659.27495,128.63296,19.7558799999999,0.4383221,253.01046,77.36445,7.78235e-05,2.7063,1.01973e-05,12887300,7.75899e-08,27.6696,176.712,6.51165e-05,0.00566576,2.59421e-05,2.36871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.46813
9.9,42.9,3.3,36.3,0.0,7.59999999999999,92.173226,2.719567,2.63118,0.31033,0.910773,0.474097,0.362197,0.070493,0.0844,0.015529,0.017311,0.230897,88.68612,1.31093,2.00606,0.00353,0.38974,0.0,0.24603,0.0240600000000007,1.47659,0.00888,0.60572,0.00499,0.44047,0.261,0.14664,62.89369,615.41005,633.3743,539.65053,656.27025,0.0,304.40567,0.0,541.22369,172.40996,533.33912,353.56227,510.91643,485.80375,535.4505,407.26068,480.76298,657.0434,529.8462,127.1972,151917.02785,126.42405,9.80433000000005,0.4060218,257.16555,78.78144,7.89587e-05,2.71408,1.01814e-05,13186900,7.57846e-08,27.7003,177.647,6.53927e-05,0.00562471,2.6316e-05,2.402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.61076000000004
13.2,59.4,0.0,3.3,6.6,17.5,89.350208,4.251922,3.41229,0.50899,0.934203,0.567322,0.476212,0.058646,0.092485,0.025297,0.027673,0.294752,84.48301,2.78799,2.81351,0.00242,1.36961,0.0,0.72999,0.10071,2.00356,0.02071,0.8141,0.00605,0.34117,0.39127,0.0924499999999999,41.31942,564.6716,622.52821,548.426,668.75185,0.0,365.983,0.0,541.61986,172.33313,533.92716,369.4697,525.5224,442.77845,533.30967,436.00293,456.67589,669.126,527.3491,141.7769,181681.52495,141.40275,21.0769,0.3942541,265.26691,81.29399,7.67296e-05,2.73568,1.01893e-05,12307400,8.13084e-08,27.6279,167.489,6.17019e-05,0.00595248,2.55929e-05,2.33553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.95654999999998
0.0,52.8,9.9,9.9,0.0,27.4,90.614075,3.848266,2.76615,0.371875,0.980139,0.501751,0.425326,0.073397,0.08539,0.022525,0.022525,0.288581,86.68227,1.96196,2.42308,0.00378,1.04041,0.0,0.47334,0.11314,1.56205,0.02261,0.70208,0.00447,0.50315,0.30536,0.16551,54.00356,575.52167,625.53507,547.47685,667.13311,0.0,311.35415,0.0,540.91079,172.34055,533.23129,328.93958,515.82769,484.45887,535.583,409.62904,483.58159,667.2444,528.7835,138.4609,43703.09055,138.34961,18.69335,0.4123868,260.78289,79.95987,7.787e-05,2.71783,1.01934e-05,12720400,7.86317e-08,27.6674,172.496,6.35767e-05,0.00579338,2.59545e-05,2.36863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.96320999999999
26.4,33.0,0.0,36.3,0.0,4.3,90.318296,4.315942,2.72028,0.59743,0.907473,0.407272,0.378532,0.060758,0.080605,0.014869,0.019621,0.178922,86.67246,2.97,1.9712,0.00261,0.44782,0.0,1.4427,0.12476,1.39205,0.0028299999999999,0.53394,0.00492,0.48481,0.42211,0.18368,74.62388,607.93026,624.34073,550.6931,659.74587,0.0,302.60391,0.0,545.82889,237.23974,533.40679,179.52531,453.57743,468.90815,536.73765,356.47373,491.44728,659.4233,533.4087,126.0146,257153.46535,126.33717,17.2844,0.4130005,260.97164,79.87852,7.70842e-05,2.71476,1.02022e-05,12683300,7.88474e-08,27.6308,172.866,6.38714e-05,0.00578644,2.57119e-05,2.34595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.65588999999999
0.0,39.6,26.4,6.6,13.2,14.2,93.02324,2.372044,2.0385,0.2011,0.839526,0.670084,0.422224,0.074948,0.07153,0.02665,0.02665,0.233504,90.0463,1.032,2.71497,0.00319,0.34799,0.0,0.0929000000000008,0.0153800000000004,1.11356,0.0112,0.5286,0.00336,0.33287,0.24485,0.1062,50.07131,586.3323,637.2943,538.38891,657.44474,0.0,225.45763,0.0,541.70772,172.40528,534.4499,376.50122,514.7005,478.4986,536.68549,405.8905,481.91446,656.839,529.7718,127.0672,40167.10225,127.67294,8.61711000000003,0.4184546,248.41298,76.1646,7.92282e-05,2.70977,1.01681e-05,13260600,7.54333e-08,27.7227,180.024,6.60659e-05,0.00556779,2.64165e-05,2.41157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59337000000001
0.0,33.0,36.3,3.3,6.6,20.8,92.443265,3.177772,1.7679,0.287725,0.903513,0.599167,0.401632,0.083099,0.0679,0.025825,0.025825,0.216377,90.10344,1.44681,2.60226,0.00409,0.23378,0.0,0.48398,0.0401400000000006,0.93948,0.01329,0.38962,0.003,0.49149,0.27043,0.23132,79.53453,622.8984,633.80354,549.3453,662.80139,0.0,136.6666,0.0,541.53388,172.57347,528.23193,252.59114,466.82811,441.70613,539.26993,364.181,470.30791,663.8429,533.1798,130.6631,37346.69425,129.62159,16.1655,0.4371568,248.3017,76.08468,7.88466e-05,2.70062,1.01915e-05,13126400,7.61784e-08,27.7093,179.509,6.61296e-05,0.00556493,2.62822e-05,2.40011e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25313
0.0,46.2,9.9,0.0,42.9,1.0,94.497845,0.767649999999999,2.215875,0.0270249999999999,0.58305,0.9523,0.53152,0.047525,0.06526,0.035725,0.035725,0.2405,91.61768,0.0398700000000005,2.1769,0.00264,0.93355,0.0,0.0616400000000007,0.0170400000000003,0.0724499999999997,1.70274,0.61967,0.06507,0.0676800000000002,0.0988099999999997,0.02348,76.59647,635.7989,645.49509,360.26366,640.32219,0.0,280.52789,0.0,528.77017,47.5039700000001,549.40564,429.61263,183.16488,459.86093,516.41844,386.11169,484.4827,648.6729,528.099,120.5739,41991.77505,112.22319,-167.83534,0.5966135,263.77803,80.74751,8.04567e-05,2.72024,1.0144e-05,13257000,7.53279e-08,27.7884,176.051,6.43709e-05,0.00566654,2.68241e-05,2.44896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.49922
3.3,59.4,13.2,16.5,0.0,7.59999999999999,92.358422,1.95796,3.05226,0.18361,0.950175,0.595405,0.38401,0.078413,0.09628,0.020743,0.021337,0.301385,87.42844,0.385209999999998,2.44051,0.00401,0.82298,0.0,0.06473,0.0207800000000007,1.2237,0.02348,0.83183,0.00512,0.19631,0.15061,0.0769799999999999,64.26328,621.97718,638.32874,524.97188,657.43498,0.0,298.15657,0.0,535.43505,171.22181,535.03309,432.45623,527.33927,485.95832,534.649,405.15587,436.63758,659.531,524.1974,135.3336,86247.67665,133.23758,0.77448000000004,0.3733291,265.69188,81.51199,7.92757e-05,2.72864,1.01569e-05,13113500,7.62897e-08,27.74,175.198,6.41016e-05,0.00569984,2.64302e-05,2.41424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.67469
9.9,29.7,13.2,23.1,6.6,17.5,91.482371,3.904729,2.04048,0.438205,0.874671,0.489904,0.403249,0.067622,0.068065,0.020479,0.022261,0.187964,88.9186,2.22825,2.22231,0.00275,0.33731,0.0,0.99292,0.11973,0.99011,0.00389,0.42336,0.00311,0.50833,0.36521,0.20539,77.72178,615.08647,627.28558,551.54229,660.77341,0.0,256.63126,0.0,544.58901,426.20364,533.39068,192.4022,453.11611,476.38892,538.75606,334.43193,497.88106,661.0287,533.3587,127.67,148175.51535,127.41471,18.18359,0.4294847,254.89282,78.03125,7.79709e-05,2.70331,1.02037e-05,12939000,7.72613e-08,27.6695,177.996,6.5574e-05,0.00562726,2.59883e-05,2.37205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.32127000000001
9.9,42.9,3.3,23.1,0.0,20.8,90.374066,4.252879,2.67078,0.48193,0.948921,0.437929,0.407869,0.066797,0.0811,0.018829,0.020611,0.238289,86.72516,2.8931,2.15327,0.00275,0.4507,0.0,0.91265,0.13886,1.4356,0.00641,0.56509,0.00466,0.48742,0.42723,0.17577,81.37944,610.97966,624.48249,550.51212,663.59564,0.0,301.07633,0.0,543.23952,180.79062,533.30366,283.77276,486.20098,473.68641,536.34666,386.06343,481.01545,663.7369,532.8509,130.886,151892.02315,130.74474,17.66122,0.4172501,260.49107,79.73008,7.71296e-05,2.71445,1.02026e-05,12676400,7.88986e-08,27.6301,172.698,6.37733e-05,0.0057888,2.57181e-05,2.34692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.37867
9.9,52.8,0.0,6.6,29.7,1.0,92.493656,1.929844,2.889405,0.22618,0.699606,0.806044,0.508024,0.047327,0.07912,0.030379,0.032161,0.258254,87.02286,0.69173,3.31922,0.00222,1.30806,0.0,0.0819500000000001,0.0241100000000002,1.44018,0.01311,0.73946,0.00536,0.10742,0.2555,0.0464099999999999,26.88811,569.46508,636.12469,535.20681,656.85033,0.0,313.6778,0.0,542.21792,172.29348,536.20697,406.74364,527.41167,439.86091,530.36582,443.6529,488.84849,657.3749,526.6366,130.7383,153428.23745,130.21373,8.57020999999997,0.3850749,260.4952,79.63733,7.8944e-05,2.73229,1.01489e-05,13029300,7.67704e-08,27.7286,174.763,6.37464e-05,0.00571127,2.63285e-05,2.40278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.05758999999998
9.9,26.4,3.3,23.1,23.1,14.2,92.138741,3.479854,1.873005,0.392005,0.726171,0.601279,0.461494,0.051122,0.058,0.024604,0.026386,0.167339,89.55444,2.16092,2.58886,0.00141,0.41657,0.0,0.8278,0.0801700000000002,0.97891,0.00383,0.38709,0.00301,0.36378,0.48891,0.13464,31.36346,572.97259,629.38785,552.35622,656.88969,0.0,146.2263,0.0,545.75792,221.08453,528.91092,179.96392,433.91179,468.49403,537.19778,361.31235,517.12925,658.1785,533.9232,124.2553,146227.95085,122.96649,18.4330200000001,0.436064,247.96133,75.86635,7.81916e-05,2.70527,1.01905e-05,13084000,7.64472e-08,27.6766,179.14,6.59442e-05,0.00559485,2.60597e-05,2.37898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.99034
0.0,42.9,13.2,6.6,19.8,17.5,92.453495,2.704519,2.2233,0.241525,0.791676,0.685759,0.467929,0.062573,0.070045,0.0283,0.0283,0.242579,89.0987,1.30501,2.96821,0.00193,0.63048,0.0,0.155340000000001,0.0229600000000002,1.19199,0.01192,0.52799,0.00409,0.31436,0.30018,0.1056,26.01522,571.57881,633.89522,541.61276,660.32554,0.0,245.36644,0.0,539.64827,172.39657,533.45563,352.1367,508.5133,445.04952,534.58682,414.68555,498.71521,659.7169,530.6153,129.1016,41040.25875,129.71024,10.9974599999999,0.4185105,247.82689,75.74938,7.8964e-05,2.71338,1.01697e-05,13086300,7.63911e-08,27.7101,177.551,6.5237e-05,0.00562675,2.63162e-05,2.40228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.63875999999999
6.6,26.4,0.0,9.9,33.0,24.1,91.363274,4.216216,1.77747,0.45322,0.672909,0.658666,0.532906,0.040958,0.049915,0.030511,0.031699,0.172256,88.61801,2.95433,2.99799,0.00104,0.62888,0.0,1.07102,0.0855499999999991,0.83781,0.00688,0.34276,0.0029,0.34381,0.60002,0.13416,37.25259,572.5948,626.76809,556.98811,658.90382,0.0,207.27535,0.0,546.75852,504.90496,522.20348,179.85955,379.32552,488.88181,534.69888,356.33963,522.70612,659.018,534.4964,124.5216,112732.37765,124.40742,22.49171,0.4464339,256.52691,78.34645,7.73493e-05,2.70572,1.01944e-05,12822100,7.79612e-08,27.6422,176.707,6.50066e-05,0.00567844,2.57871e-05,2.35386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.62516
0.0,42.9,3.3,29.7,0.0,24.1,91.6445,3.441673,2.3916,0.32485,0.937767,0.439678,0.388003,0.071516,0.078295,0.017575,0.017575,0.246968,88.64885,2.06945,2.05578,0.00276,0.39659,0.0,0.45013,0.0542700000000005,1.34431,0.01049,0.56237,0.00415,0.4809,0.34883,0.19495,69.1486,612.65451,628.25229,547.20845,659.88813,0.0,299.33277,0.0,540.42238,179.92998,533.23949,325.97186,497.91033,482.45662,537.09011,398.55556,487.67551,660.3767,531.2699,129.1068,40714.60415,128.61823,15.93855,0.4223587,254.99837,78.17717,7.82338e-05,2.70834,1.01915e-05,13049900,7.66411e-08,27.6712,177.241,6.50747e-05,0.00563158,2.60812e-05,2.37955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.62383000000001
